text_bem,text_en,score
Yidir ni kateya wamupila wakumakasa.,Yidir is a football player.,0.9058031281354744
Batman Begins ni filimu natemwa sana kuli Christopher Nolan.,Batman Begins is my favorite Christopher Nolan movie.,0.7933344323478612
Bushe ninshi waishila ku Algiers?,Why did you come to Algiers?,0.8498199054162113
Tom ale pyanga umuputule wakwe.,Tom is sweeping his room.,0.8588607815714695
Bushe cimbayambaya nshi washita?,Which car did you buy?,0.8275584309836274
Taninna abomba.,Taninna works.,0.8407931587189315
Bushe niku Paris uku nangula Marseille?,Is this Paris or Marseille?,0.770821629362987
Bushe naumona filimu The Invisible Guest?,"Have you seen the movie ""The Invisible Guest""?",0.7749385108474873
Bushe cinshi tabaile kusukulu lelo?,Why didn't they go to school today?,0.8517610734274296
Bushe finshi ulefwaya ukulanda nomba?,What do you want to say now?,0.7878271550875598
Ndelya ulu konde,I'm eating a banana.,0.8075541904767457
Sami ekala mu calo ca Syria.,Sami lives in Syria.,0.7912196284860926
Bushe naumona filimu Inception?,"Have you seen the movie ""Inception""?",0.8752492936956515
Bushe waliyapo ku conferensi yakwa Tom?,Have you ever attended one of Tom's conferences?,0.776697499976379
Tiziri ekala mucalo ca Morocco.,Tiziri lives in Morocco.,0.7903631296222823
Bushe ninshi alefwaila incinga naimbi?,Why does he need another bicycle?,0.8112758554201313
Iciibi camumuputule uwakukumaninamo nacisuka.,The door of the meeting room is open.,0.8506596564562402
Naisala umusebo namabwe.,He closed the road with stones.,0.8010154873998252
Mulandu nshi alemonekela uwa bulanda umusango uyu?,Why does he look so glum?,0.7952358124863758
mwati waliputulapo icimuti icikwete isembe,Have you ever cut a tree with an ax?,0.8073570577569932
Alemoneka ekala ku Germany.,He lives in Germany.,0.8374373206205633
Bushe ninshi mulefwaila ukuipaya?,Why do you want to get yourselves killed?,0.7991119220009807
Bushe umwana wakwe afwile shani?,How did his son die?,0.9108994564890166
Bushe aciya kwisa na Yidir?,Where did she go with Yidir?,0.7861363769453759
Lounis Ait Menguellet ni kemba uwakufyalo fya Algeria.,Lounis Ait Menguellet is an Algerian singer.,0.8397849952190192
Tom alelungisha icimbaya mbaya cakwe.,Tom is repairing his car.,0.787083782719326
Akasuba kafuma ku fyalo fyakukulyo elyo kaingila ku fyalo fyakukulyo.,The sun rises from the east and sets in the west.,0.7861096686927692
Yusef na Lwiza tabalefwaya ukushita umuseke uwakwangasha.,Yusef and Lwiza don't want to buy a toy basket.,0.8266463599289234
Bushe ninshi acilafwaila ukuba kafundisha.,Why did she want to become a teacher?,0.7913226570105446
Abena Algeria balasambilila ululimi lwa Berber mu masukulu yapanshi.,Algerians learn Berber in primary school.,0.8119363501835665
Ndisankanya mayonnaise na ketchup.,I mix mayonnaise with ketchup.,0.7993084112229188
Tom alefwaya infungulo shakwe.,Tom is looking for his keys.,0.8169736494152335
Emukwai kwena ashitile amajombo eyo acilufya mubwato uyu mwaka wafumineko.,She bought the boots she lost in the boat last year.,0.8228346639413905
"Iwe Tiziri, bushe ekala ku Germany?","Do you live in Germany, Tiziri?",0.8266038762708526
Alemoneka ekala mu calo ca Ukraine.,He lives in Ukraine.,0.7967034644971858
Nacilamona kwati Skura taali mwi ofeshi lyakwe.,I thought that Skura wasn’t in her office.,0.8441428089775661
Bushe ninshi taninna alefwaya ukutwipaya?,Why does Taninna want to kill us?,0.8281463875890744
bushe waliumfwapo ulunshingwa mundeke?,Have you ever felt dizzy on a plane?,0.8937718948854992
"Yidir, bushe ekala mucalo ca Morocco?","Do you live in Morocco, Yidir?",0.7846731777906318
Bushe cinshi ulefwaila ukusambilila ululimi ulwa Berber?,Why do you want to study Berber?,0.8176577898971112
Bushe ninshi bekalile na Yidir?,Why did she stay with Yidir?,0.832517714837569
Ici iconi cinama ca bushiku.,The owl is a nocturnal animal.,0.8358577123174047
Tom ali muloto.,Tom is dreaming.,0.7883109021309486
Mary alelwishanya no munankwe.,Mary is fighting her friend.,0.8540932972886789
Bacilafwaya ukunwa ubwalwa.,They wanted to get drunk.,0.7844492157407843
Sami na Layla bekala mu Djibouti.,Sami and Layla live in Djibouti.,0.7827220061878832
Bushe ninshi balefwaila ukukumana na Yidir?,Why do they want to meet Yidir?,0.8624147538427787
"Mwinshita yampepo, natemwa ukwikala pa ng'anda nashunguluka na umulilo ukumfwa ifyo umwela ulepupa.","In winter, I like staying at home, around the fire, listening to the wind blowing.",0.7765469408035158
Skura ewiswile ifiibi.,Skura opened the doors.,0.8324364132873963
Alesambilisha ululimi lwa Berber mu musumba wa Relizane.,She teaches Berber in Relizane.,0.8121015518281636
Sami ekala mu Yemen.,Sami lives in Yemen.,0.8572268144992035
Ndelenga akoni.,I am drawing a bird.,0.7901964979933525
mwati nawaka inyali shonse isha mu ng'anda yobe?,Have you ever switched on all the lamps of your house?,0.8063894909077362
Mwipeepa na icushi mu cimbusu.,Don't smoke in the toilet.,0.8001494694804532
Lina ekala mu Oman.,Lina lives in Oman.,0.805290067334536
Panshi ya matanta pali ikufi; Panshi ya kuno pali ingombe; Panshi ya kuno pali ulukasa lwa ng'ombe.,Under the thigh is the knee; under this one is the calf; under the latter is the foot.,0.8153795549957998
Numensa tabalefwaya ukushita Taberyucht.,Numensa don't need to buy Taberyucht.,0.8263348473829595
Ing'anda yakwe ili iyikalamba nga ulupwa lwakwe.,His house is as large as his family.,0.7789021944780903
Mulandu nshi aitile?,Why did she call?,0.7849089933174916
mwati waliliishapo ing'wena?,Have you ever fed a crocodile?,0.7828676147857448
Bushe kwena efyo acilafwaya?,Is that what she wanted?,0.7930762314293938
tale umfwa bwino,He does not feel well.,0.7843981472699593
Bushe ni nshita nshi iyi?,What time is it please?,0.8644776019996749
Bushe ninshi babombela apa?,Why do they work here?,0.7746289846424129
Mary tabalati apike ifyakulya fyabushiku.,Mary hasn't cooked the dinner yet.,0.7811366243248696
Bushe ninshi acilafwaila ukubwekela kuncende ali?,Why did she want to come back here?,0.7918380127046696
Aydar muntu waku calo ca Kazakhstan.,Aydar is a Kazakhstani citizen.,0.8250642380451207
Bushe naumona filimu The Message?,"Have you seen the movie ""The Message""?",0.8492416931655845
Bushe ninshi alefwaila ukuya ku Russia uyu mulungu uleisa?,Why does she need to go to Russia next week?,0.7863411234945231
Bushe naushinikisha ukuti tabalatantonkanyapo na ilyashi ilili lyonse?,Are you sure they won't talk to each other any more?,0.7792572500161009
Akumene umutemwikwa wakwe munshila.,She met her boyfriend in the street.,0.7882009367483453
Ndetwala ishi mpaanga ku maliketi.,I'm taking these sheep to the market.,0.787083782719326
Bushe ni kwisa kacilasambila mailo?,Where did she swim yesterday?,0.8150176959207448
"Marika waku Finland, lelo alemoneka nga uwakufyalo fyakukabanga.","Marika is Finnish, but she looks like an Asian girl.",0.8549058049590293
Taninna alepepa.,Taninna prayed.,0.839972472440814
"Mune ni Chaoui, icalo candi ni Algeria.",I am Chaoui. My country is Algeria.,0.8957524905831998
Sana'a e musumba uukalamba uwa mu calo ca Yemen.,Sana'a is the capital of Yemen.,0.8230061055240901
Tiziri ekala mu musumba wa Boumerdes mu caalo ca Algeria.,"Tiziri lives in Boumerdes, Algeria.",0.864538702157228
Ndemona na Marika mupepi na lyonse.,I see Marika almost every day.,0.8949629054623331
Tom alekansana na Mary.,Tom is arguing with Mary.,0.8784842527837682
Bushe cishinka ati wali pabukulu ninshi?,Is it true that you were pregnant then?,0.7889610236449729
Uyu Nina mwishikulu obe.,"This is Nina, your granddaughter.",0.8658035671867684
Alemoneka ekala kucalo ca United States.,He lives in the United States.,0.7711068139791435
Matoub Lounes afwilile Algeria.,Matoub Lounes died for Algeria.,0.8363476211932502
Rima na Skura balelya inkonde.,Rima and Skura ate bananas.,0.9046859531622689
Bushe ni kwisa asangile Yidir?,Where did she find Yidir?,0.806037506869849
Mulandu nshi shilemonekela ishaishibana?,Why do they look familiar?,0.8832153749025331
Mary alemoneka kwati alemoneka kwati alanda chi Maltese.,Mary speaks Maltese.,0.7806282334661632
Bushe ninshi aiminine?,Why did she stop?,0.8301430641803826
Bushe naumona filimu leyoni yamuciswebebe?,"Have you seen the movie ""Lion of The Desert""?",0.8301508573771992
mwati walibapo ku ncito?,Have you ever been absent at work?,0.8274923116847113
Umuputule wandi tekuti njisunge bwino nshakwata na inshita.,I cannot tidy my room. I don't have time.,0.7966285806596837
Bushe walilyapo iyi imbale?,Have you ever eaten this dish?,0.8010154873998252
Bushe naumona filimu The Lord of the Rings?,"Have you seen the movie ""The Lord of The Rings""?",0.8035225736890608
Bushe walipokapo inkalata ukufuma kuli Marika?,Have you ever received letters from Marika?,0.8591447142391504
Uyu emuku wakubalilapo ukwisa kuli ukulongana ukwa uyu musango.,This is the first time I've ever attended these kind of meetings.,0.7780853132963247
Tom alelungisha ama pepala yaku cinda.,Tom is correcting exam papers.,0.8489440311686424
Bushe ninshi ekalile mu Algiers uyu mwaka wafumineko?,Why did she live in Algiers last year?,0.8909525115052606
Ahmed ekala mu Oman.,Ahmed lives in Oman.,0.8574361239388911
Bushe uyu namayo alemonekela kwisa?,Where did she see this woman?,0.8586930542645764
Alemoneka ekala ku Burundi.,He lives in Burundi.,0.7919239399118985
Tom aleipika ifyakulya fyabushiku.,Tom is cooking the dinner.,0.7978686431509582
Matoub Lounes ali kemba uwakufyalo fya Algeria.,Matoub Lounes was an Algerian singer.,0.7828994742873427
Tubikapo ifilangililo ifitali.,We add long examples.,0.7864435167653075
Bushe nibanani bashile ifipe fyabo muli uyu umuputule wa mitini?,Who left their belongings in the meeting room?,0.8298391123692258
'Hayastan' lishina lya calo ca Armenia mu ci Armenian.,'Hayastan' is Armenia's name in Armenian.,0.8672194352534016
Mulandu nshi alebelengela?,Why does he study?,0.7971721944127987
Alemoneka kwati nakwata ulwimbo lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine lwine ulwa kutungwa.,He has a poem about freedom that you might like.,0.7938289422523302
Uyu umuputule emuputule wandi.,Here is my room.,0.7844492157407843
Mulandu nshi bafwalile inkoloko?,Why do they wear watches?,0.7833774640608182
Alemoneka ekala ku calo ca Ukraine.,She lives in Ukraine.,0.7776953067418604
Tabalenwa nangula ukulya mailo.,"They did not eat or drink, yesterday.",0.8175261761929401
Bushe icilembelo cili kwisa?,Where is the pen?,0.7762697383222115
Alemoneka ekala ku Norway.,She lives in Norway.,0.7821883396616309
mwati walilimapo na kabalwe mucibansa?,Have you ever plowed a field with a horse?,0.8056552667278667
Tom aleimba icilindi.,Tom is digging a hole.,0.8332678274127352
Bushe icitabo acilashita kwisa?,Where did she buy this book?,0.8030518928013327
Tiriza lishina ilya mu Portuguese.,Tiriza is a Portuguese name.,0.8613653776694113
Bushe icilengwa acifumya kwisa?,Where did she get the idea?,0.8047790638808892
"Iwe Tiziri, bushe ekala mucalo ca Morocco?","Do you live in Morocco, Tiziri?",0.8209725335183455
Bushe cinshi wacilafwaila ukuya ku Armenia?,Why did you want to go to Armenia?,0.8435934115044954
Bushe ninshi balefwaila ukuya ku Algiers uyu mulungu?,Why do they need to go to Algiers this week?,0.7906531995500717
Bushe cishinka ati wali pa citunshitunshi mailo?,Is it true that you were on TV yesterday?,0.8213162061750489
Bushe uyu namayo alemonekela kwisa?,Where did she see the woman?,0.7882609095574764
Bushe ninshi tamushitile motoka yaku Japan?,Why didn't you buy a Japanese car?,0.8757069999992855
Bushe alikwisa eko acibomba?,Where did he work?,0.7799847575265304
Natemwa ukwenda mu tumilundu twa mabwe na ulukungu.,I like walking on dusty and rocky trails.,0.8110558179776748
Bushe ninshi ulefwaila ukusambilila ululimi ulwa Berber?,Why do you want to learn Berber?,0.8298391123692258
Imbushi ni ng'ombe ya mulumendo uyu.,The goat is the poor man's cow.,0.7953809044999438
Tom aleepenta umuputule wakwe.,Tom is painting his room.,0.8155388219377833
Bilal muntu waku calo ca Somali.,Bilal is a Somali citizen.,0.8394570232709843
Bushe cishinka walanda ati lelo wapanga pizza?,Is it true that you baked a pizza today?,0.7891361551848405
Bushe ninshi yacitike ku Tatoeba?,What happened to Tatoeba?,0.8324216399338991
Mulandu nshi apentele ilinga ilyakatapa katapa?,Why did she paint her fence green?,0.8360754210779583
Mulandu nshi shilefwaila ifi?,Why do they want this?,0.7999210901749775
Kuti waikalako panshi nga wanaka.,You may sit down if you're tired.,0.7748009232476722
balefwaya ukukulila ing'anda,They want to build a house.,0.7977887400455838
Mulandu nshi acitile ifi acitile?,Why did she do what she did?,0.7898107540429998
"Nga ulebutuka lyonse, kuti wabweshako umubili.","If you run every day, you'll reduce your weight.",0.7863475212186748
mwati waliyapo mukupepa kuncende yamapepo nangula muchitempele?,Have you ever prayed in a mosque?,0.7943089887771797
Mulandu nshi asalile ulwimbo?,Why did she pick that song?,0.8182511734215097
Balabalanga ifyakucita nangula iyo.,They'll show them how to do it or not.,0.7835049811717582
Tom alewamya umuputule wakwe.,Tom is tidying his room.,0.886297041294377
Mulandu nshi acitile ifi eka?,Why did she do that by herself?,0.8003899360518267
bushe walilobapo isabi pa mumana uyu?,Have you ever fished on this river?,0.7846731777906318
Bushe nibanani bakumine?,Who hit you?,0.864395523575967
Bushe walikwata abanankwe pali Tatoeba?,Do you have friends on Tatoeba?,0.8177718649349759
Bushe taninna bamwene kwisa?,Where did she see Taninna?,0.9023470511374558
Abena Algeria balasambilila ululimi lwa Berber mu masukulu.,Algerians learn Berber at school.,0.830852718096916
"Teti mbikepo mu ci-Arab, nshikwete keyboard ya ci-Arab.",I can't write in Arabic. I don't have an Arabic keyboard.,0.8107290026299346
Uyu umulumendo no mukashana balemoneka ababusaka sana.,This boy and this girl are very clean.,0.8406465470222528
Megduda mukashi wakwa Yidir.,Megduda is Yidir's wife.,0.9072559027744302
Bushe alikwisa uko acishita amaluba?,Where did she buy flowers?,0.7823189272906433
Bushe nibanani wapele inambala yobe?,Who(m) did you give your phone number to?,0.8067886697105313
Layla ekala mu Djibouti.,Layla lives in Djibouti.,0.7864435167653075
Naingila mwi ofeshi lya kwa Skura.,I went into Skura’s office.,0.7833774640608182
Bushe cinshi babelengelamo cilabushiku?,Why do they study every day?,0.7892646096876365
Uyu umuputule ulemoneka uukalamba.,This room is large.,0.8321925686726206
Bushe nikwi uko twala kumana mailo?,Where are we going to meet tomorrow?,0.8212641204932829
Bushe ulefwaya ukwikala ku Germany?,Do you want to live in Germany?,0.8301633266442804
Bushe ninshi alefwaya ukuiminina?,Why does he want to stop?,0.7932999967620399
Bushe cinshi balefwaila ukumona Yidir?,Why do they want to see Yidir?,0.7931278648894264
Bushe ninshi aishile na ine kuncende iyi?,Why did she bring me here?,0.7890472382959414
Bushe walituminapo taninna?,Have you ever called Taninna?,0.7796462972225492
Layla na Rima banamayo baku Djibouti.,Layla and Rima are Djiboutians.,0.8286244176181777
Mary ekala ku Malawi.,Mary lives in Malawi.,0.8005853676064784
Bushe naubelenga icikope candi pa Wikipedia?,Have you read my article on Wikipedia?,0.7877612051155677
Bushe cinshi cilengele ukuti utemwe icalo ca Algeria?,Why do you love Algeria?,0.8076809492287013
Alemoneka ekala kucalo ca United States.,She lives in the United States.,0.7726143537027239
